round	time	inputs	outputs	response
470	0.50053549	313	9	Making the commitment, and sticking to it.
471	12.55940461	296	6	Know your interests and skills.
472	33.34066534	291	76	<div class='image'><a href='http://www.brainscience.org/content/images/a-brain-facts-img.jpg'><img src='http://www.brainscience.org/content/images/a-brain-facts-img.jpg' border='0' alt='brain' /></a></div>
473	0.69249606	294	10	Make sure you have a strong strategy in place.
474	4.22016644	293	10	Be honest about what your needs and desires are.
475	43.15459061	297	15	Yes, some are very good, some aren’t so good.
476	0.50065470	289	9	You need to ask for what you want.
477	6.49385166	306	17	You know you need them, and you're more likely to succeed with a plan.
478	0.57689643	297	9	I don't know which airline to take.
479	1.11912560	318	25	I have done that. I'll make a note of them and send them off to you as soon as we finish eating.
480	43.05708551	295	11	She is in charge of the group chats. Mum and
481	12.52803111	299	12	Ask your employer for information or contact the insurance providers directly.
482	0.93307114	298	11	It's important to be aware of how you approach the
483	40.79379630	293	16	I may be at the client's office or at the client's home working.
484	42.40040398	291	10	This is not a question.  Merry Christmas!
485	0.61579180	293	11	"I'll be home by 5 p.m."
486	0.25205803	296	4	We'll see<|endoftext|>
487	38.63957334	292	7	Know your worth. Be confident.
488	39.75069141	293	10	Talk to your child about any concerns you have.
489	7.68430161	293	13	Being able to negotiate for what you want and value in life.
490	38.62740731	302	6	Try calling on a weekend!
491	25.69233179	292	15	Not a fan — I’m from the same state as him.
492	2.70052099	292	2	Yes.
493	2.85134625	291	7	Are you in the human body?
494	42.56327462	299	3	Definitely.
495	3.96913505	302	4	Are you nervous?
496	43.61996341	305	7	Yes! Come at 9am.
497	18.08946085	293	15	Building a network, having a positive attitude, and staying professional and calm.
498	8.48935580	316	10	We have the ability to reason and process information.
499	0.61543560	301	12	Give a fair price, and let others do the talking.
500	42.72767949	296	4	What's up?
501	40.37417650	297	8	This is the time to be together.
502	6.74750733	290	19	I have a clear idea of what I want and a clear idea of what my opponent wants.
503	11.11368752	293	12	Be aware of when you are feeling pressured. If you feel
504	1.02971530	295	18	It has its place and is probably the best option for many (especially financially-minded).
505	4.09327698	297	12	Be aware and make sure to focus on the road ahead.
506	42.03491092	309	9	I heard that she's having financial difficulties.
507	5.18601584	326	13	You don't need to be with them to pay your bills.
508	1.65697718	292	6	Do you feel happier today?
509	2.69006109	294	8	How can I get over a breakup?
510	3.41701984	289	11	I got a new one but it's not for sale
511	3.27573943	288	18	Before 10 am. Get a clear mind, wake up without any noise or disturbance.
512	2.18243933	299	13	There are a few key things to consider before starting a business.
513	42.43599296	295	13	You could be the one in charge and the one saying yes.
514	2.51738715	295	14	You can only have as much fun as you're willing to have.
515	5.71901751	296	7	Her look is getting more mature.
516	13.12494254	307	5	Good problem to have.
517	0.34611654	305	5	You need to sleep!
518	42.92419720	293	3	Just relax.
519	43.22582293	296	11	I don't think that is a very good example.
520	0.40573120	290	4	Not at all.
521	41.11344647	302	5	I got to work.
522	12.03749132	290	11	I've been waiting for this for my whole life.
523	41.88214731	298	8	What would like to know more about?
524	40.40531421	292	10	Negotiating is a skill and requires practice.
525	11.61929178	310	10	Reminders and being prepared make negotiation go smoothly.
526	42.38000917	297	26	Christmas at Wall Street is an annual event that brings together hundreds of people from across the country to celebrate Christmas and the holiday spirit.
527	3.40117788	292	5	Be honest and open.
528	41.93655825	291	11	Learn the skills early on that are invaluable in life.
529	5.94720101	300	6	Have fun and take breaks.
530	2.44635367	296	5	Take time for yourself.
531	42.13080025	293	6	Yes, I am here.
532	12.76271272	304	7	A good dose of common sense.
533	2.85262966	292	5	Where are we meeting?
534	1.38704157	294	1	?
535	3.70447946	299	25	Go to http://www.yourbrain.com and use our quick RGS application to get started. (Thanks Daisy!)
536	1.27091002	294	3	tired :)
537	14.46862245	292	9	The Brain should be at work every day!
538	27.19958949	295	12	Research your options and determine the best rental situation for you.
539	16.79167533	289	13	Making the other party happy first, then negotiating your goals.
540	18.91533375	292	6	How hard do you jog?
541	32.82446504	289	7	Success depends on a strong network.
542	10.56774783	294	23	Negotiate carefully, make sure you are comfortable with the price, and consider getting two pairs of same shoes.
543	42.41664338	301	11	You’re going to have to really push.
544	4.50976396	293	5	Great! Why not?
545	1.30694032	295	5	Is that date free?
546	8.95975089	293	7	Try asking a question when negotiating.
547	10.84446478	292	15	Be direct, don't be afraid to be the first to speak up.
548	5.79495454	302	28	I love this. It's so different, and if this is what Dream Theater is going to do, then I'm here for it.
549	0.53706503	295	10	Please do not disturb me until I am finished.
550	18.24387002	296	13	Be patient, be assertive, and be prepared to compromise.
551	5.49688101	298	38	The beauty shop has no link. You can buy her products online by visiting [http://beauty.guru.jp/](http://beauty.guru.jp/).
552	13.75824189	295	8	Was it great or was it terrible?
553	0.57380652	292	11	A good night's sleep and proper nutrition are essential.
554	41.59699345	303	15	It’s more important to focus on building long-term relationships.
555	2.19727421	292	11	Keep a smile on your face and a positive outlook.
556	15.17801404	292	9	Learn about the organization and ask for direction.
557	44.31559920	315	13	This week we had to fill a position for the Analyst Program.
558	4.80630112	296	18	Make sure you know all the logistics of the event, and be ready to plan accordingly.
559	0.19234324	292	0	
560	1.50331092	295	13	Coffee, but only in small amounts at a time.
561	39.56064129	288	2	Hey there
562	0.57775879	303	11	"Hi! How could I help you, sir?"
563	1.96804976	295	7	I'm ok. Are you?
564	43.21770692	297	11	Yes, I saw the video. It was amazing.
565	0.79455590	292	15	Keep an open mind, keep your emotions in check, and be reasonable.
566	23.17298889	292	11	I wish I could fix you and make you well.
567	4.90274286	321	12	Please inform me about any change in your schedule. Thanks.
568	1.53368664	292	8	You are an expert in your field.
569	8.98886418	292	8	I can speak English, French and Spanish
570	6.78390431	306	14	Not knowing who you are waiting to see will definitely add anxiety to your
571	1.58288455	291	8	The answer will depend on the situation.
572	5.38269949	292	5	i went a few days
573	42.72774386	302	12	I heard the show was really great. Let me explain.
574	42.71901441	292	12	The Brain is the brain. I didn't watch Chelsea.
575	3.30714178	299	8	I can get you diamonds for cheap.
576	42.47424817	293	8	Good, and you?<br>
577	3.14273143	294	7	I've never been to Egypt.
578	0.57628584	297	12	Wear the white shirt. It is the safer bet.
579	28.84476614	296	11	Pick someone to meet you and get a ride together.
580	43.08067274	305	10	I sent you the attachment through a text message.
581	3.62099576	306	3	Great ideas!
582	42.36911869	289	2	Hey.
583	0.60107064	304	12	Be confident, be vocal, be direct, be you!
584	0.61509705	299	10	Understand that your emotions will get in the way
585	43.23331451	298	13	I know little about it—I’m a developer.
586	17.56848288	298	9	I am not qualified to make a speech.
587	42.13467383	296	23	Do your homework to be prepared. Know what you want from the venture. Know how the venture will benefit you.
588	47.36529994	324	5	I'm currently working.
589	26.12514949	289	5	Keep your options open.
590	6.38181734	297	18	Solstafir is a site where users can post questions for the community to answer.
591	46.21414208	318	5	"Just show up."
592	8.69270229	290	10	Building a strong case by getting the facts right.
593	0.53655505	294	10	Be willing to compromise and stick to your guns.
594	43.95496678	303	5	We can do this!!
595	3.74419212	294	6	Be aware of your feelings.
596	42.37474275	293	2	Yes.
597	42.49729443	293	19	He is a great teacher that helps you learn how to overcome bad luck and create good fortune.
598	43.77776384	301	11	Find out what she or he is most interested in.
599	1.40625119	291	7	Congratulations! What does it mean?
600	8.32174444	299	11	How do you know if you are good at something?
601	42.01759505	291	16	Be honest in your communication and don't over-emphasize your needs.
602	8.46157241	293	17	Making sure to show empathy, having a strong offer, and keeping a level head.
603	42.45562863	297	5	Do not take action.
604	1.33184719	291	8	You’re a great presenter.
605	0.40477133	296	7	Have everything finished ahead of time.
606	0.49710679	293	9	Well, I think they're pretty good.
607	42.34083724	302	16	You don't need to be a part of every conversation, but be available.
608	2.64460635	294	32	I see. Okay, I'll just have to watch the movie from the time the credits start to the last part of the movie when the credits are over."
609	15.17868400	293	8	What would make this a great date?
610	0.34520578	289	4	Get enough sleep.
611	40.21353984	295	31	Try to avoid telling what you are thinking, you may not get it right or your opponents may think that you have an ulterior motive for your actions.
612	4.21094632	295	7	Let's chat about your need.
613	42.06351280	290	24	What's the difference between a negotiation and a discussion? It's the difference between a candy store and a grocery store.
614	7.36272669	295	4	I'm here :)
615	7.72954416	290	9	How did the brain develop in the past?
616	42.37554121	295	17	I’m not sure if that’s a valid thing to do.
617	4.01886058	288	1	yo
618	2.39210558	301	58	Hi, I can't believe you asked! I'm so glad you're still thinking of me. I'll send you a card as a surprise. I would appreciate a small gift and some money for coffee. You know I can't live without it.. I'll be thinking of you.
619	0.94532037	296	21	Let others know your exact arrival time, and provide extra time in case you’re running late.
620	39.95366883	295	17	I was born and raised in the U.S. I live in Hong Kong.
621	4.24802446	306	8	I received a gift in the mail.
622	9.74552727	296	20	Prepare a list of things you want him to do or say. Then, use visual aids.
623	42.84993434	298	9	Sure. What do you want to know?
624	41.59096003	296	8	Yes, things have been quite good.
625	41.03575039	295	7	What do you need help on?
626	15.04780531	293	6	Networking and building a strong
627	2.00486422	297	4	I feel great.
628	3.28219414	290	15	A good relationship with the other party helps to reduce stress and prevent arguments.
629	1.77725053	317	12	Your best wishes are with us and we love you all.
630	1.54263449	291	36	We're always adding new content. Learn more at http://www.brainyquote.com/quotes/quotes/s/susan139045.html
631	0.69162107	295	14	Thank you for asking. It's nice to see you soon. :)
632	0.61572504	297	14	Use the sandwich as a way to connect with your future boss.<|endoftext|>
633	11.66321683	292	18	Negotiation is a skill that can be improved, and should not be approached recklessly.
634	41.93315625	291	5	I'm at home!
635	1.48091984	295	8	I'm OK. How are you?
636	41.61767459	288	8	What can we help you with today?
637	8.30068612	294	14	I got a nice TV and a gift card for a new TV.
638	2.62573767	297	14	"Sorry! I'm not the mechanic, call a plumber."
639	42.95359802	296	21	The last time, I don't think I have my wallet on me, but I swear I do.
640	0.31170011	296	4	Tell me more.
641	16.39860797	303	6	"Sure, no problem.
642	42.95657468	296	8	How long I have to work tonight?
643	42.96759272	295	11	Take the initiative to show interest and make him a priority
644	8.61579323	287	2	Hi!
645	0.96203065	299	13	Why do you think that Bon Jovi are coming to Poland?
646	48.38596296	326	66	The best part is to negotiate and come to an agreement, and it is fun because it is not a battle of will power, but a matter of finding a balance between what everyone can afford to pay. So, if you did not have any of the food from the BBQ, please remove yourself and I will split everything evenly.
647	0.24804163	297	0	
648	2.05774379	296	8	I'm not very interested right now.
649	42.98690772	296	13	There are a lot of great apps to help you manage it.
650	0.73420238	296	15	Have a strong understanding of the other person's situation, and be careful.
651	0.42103648	299	7	Leave a message with your boss.
652	3.70681834	293	15	Yes. It's me. I hope you're enjoying a nice day?
653	42.75766325	293	6	Making clear, concise requests.
654	0.67117071	289	13	You don't have to negotiate if you don't want to.
655	50.53428459	341	15	Followed all the correct procedures, including registration, ticket purchase and travel arrangements
656	43.89901733	297	11	It's important to be flexible when negotiating a flight.
657	2.67961621	291	4	come to the practice
658	0.42188478	303	7	How to make her feel special.
659	41.84968662	288	9	Always be gracious if someone cuts you off.
660	6.41112709	296	10	Try to relax and learn to control your emotions.
661	45.06877542	307	6	Ask for what you want.
662	42.99650097	297	45	"Saying "I'm sorry" will always help, not always fix the situation, but it is the best action to take," and "Learn to let things go, but not at the expense of your own sanity."
663	1.10631657	297	22	I saw the second season of America's got talent. I was disappointed. They did not get it right.
664	1.50481796	303	15	You'll need to discuss the issue with your landlord and/or bank.
665	4.13305116	293	11	Not this year, I'm out tomorrow on vacation.
666	0.65511227	302	12	She might have called you and gone straight to voice mail.
667	42.17597747	290	13	Thanks for taking the time to call. How can I help?
668	4.10771084	296	14	I'm fine, thanks for asking, I had a nice vacation.
669	9.32359648	301	9	Not necessary – why wait for something exciting?
670	14.02958322	292	4	I make clothes.
671	1.46713471	292	4	Avoid making assumptions.
672	12.65208244	298	10	To see how fast you can get through them.
673	15.81415629	310	6	You will get the job.
674	43.03177762	299	20	Negotiation is a great way to keep your costs down and get the most out of your purchase.
675	5.03083849	296	9	who's going to the lecture tomorrow morning?
676	9.41891503	296	11	Try drinking a glass of water to relieve your pains.
677	12.99512100	288	8	Let me show you some different styles.
678	42.00021029	290	4	In the heart.
679	6.96104527	313	11	We need more people to be onboard and understand insurance.
680	22.69566345	302	8	Acknowledge the dog's needs.
681	1.65888047	298	8	Keeping your cool in a tense situation.
682	42.66081405	295	4	Why not talk?
683	27.33656645	296	5	I need more time.
684	23.33635044	291	12	Do not be intimidated when having a conversation with a superior.
685	0.46067476	299	8	Find inspiration that resonates with you.
686	42.46899438	290	19	Make sure you have all the ingredients you need. Also, make sure you have enough sauce.
687	6.52839255	299	10	Why not add "walk" to it then?
688	14.51303124	289	6	I'm glad you asked!
689	41.82176352	291	3	It depends.
690	5.52438188	295	12	What the heck? Stop the wall and let me in?
691	2.42483830	292	17	Practice these skills in advance and be confident that you have the skills to succeed.
692	5.06523705	296	6	Are you interested in this?
693	0.38206124	298	8	Hopefully, in the New Year.<|endoftext|>
694	44.34384131	304	4	I'll go.
695	43.63827777	315	12	That is great. I am so excited to hear that.
696	24.09464455	292	8	Negotiating is important in life.
697	4.20007229	289	10	Know what you want and are willing to negotiate.
698	42.90738249	299	20	If you are selling your flat, it is important to do your research and set a realistic price.
699	42.67555547	296	16	You should check the function that they want and make sure the company offers training.
700	1.03760338	292	7	I am doing well -- you?
701	10.37935090	294	12	I understand that your friend is not happy with this song.
702	41.73437643	293	21	Claire is looking for a long-term relationship; you are looking for a way to get together.
703	23.25783849	290	9	How can I increase my influence with employers?
704	41.07474136	296	3	Be prepared.
705	19.32373762	304	0	
706	2.00355434	295	14	Do not eat too much because this will cause you to gain weights.
707	43.06264806	293	15	The most important step is to plan. Start with a timeline and budget.
708	0.26784396	293	2	Yellow.
709	42.35763478	292	8	In Seattle, Washington, United States.
710	11.93998027	294	8	The best way to describe my son?
711	41.82313347	293	0	
712	14.01954412	291	8	This question is a little too broad.
713	14.81267977	293	6	What are we working on?
714	0.42212224	294	7	You get what you put in.
715	40.36793661	295	20	I gave her a piece of technology that we both already owned and that is extremely valuable to her.
716	0.53903294	310	10	I'm so glad to hear you enjoyed it.
717	27.32659507	292	65	I would say that the first thing you can do is to think about the other person and how she or he may react to your behavior. If you're having a difficult time, perhaps take a moment to step back and analyze the situation. It is easy to lose sight of this approach when you want to get somewhere fast."
718	0.93335366	348	20	Turtwig is great. And so are those delicious turtle cookies available in the Pokedex.
719	35.02107239	298	15	I'm having lots of fun! :) Baby is fine, I think.
720	8.39879656	296	6	Hey Mum, good question.
721	0.61501527	303	11	Yes, I think they'll be good for you!
722	37.39067888	292	11	Be prepared and listen to both sides of the issue.
723	40.03859210	294	12	If it’s a special occasion, you should.
724	3.42663550	295	12	Communicate your needs and goals and find the right solution.
725	20.58041215	300	6	I have a free USB.
726	15.58477855	296	16	If you are interested in making a purchase, make sure you don’t
727	1.11595583	298	12	I know a lot of people who are really into it.
728	3.73214030	292	7	I'm fine, and you?
729	40.75712323	299	10	No thanks. I do not want any more.
730	3.39575243	290	9	Be friendly, open, and assertive.
731	40.16534209	297	16	"Human" is not a name you would usually use to describe a person.
732	8.03143167	296	13	No Lawrence, but we are in the middle of a conversation.
733	0.26819110	292	3	Just OK.
734	3.22659302	296	10	I have a few questions about your recent purchase.
735	0.26807976	299	3	Be prepared.
736	9.61908007	296	13	First, figure out what you really need and what you want.
737	0.49912667	291	9	When in doubt, assume you are right.
738	13.93450475	289	17	Make a list of what you desire to achieve, and how you will achieve it.
739	0.68786263	301	10	Get plenty of rest and drink plenty of water.
740	39.89601898	295	5	Do you have kids?
741	21.74578261	292	18	Networking, understanding peopleâ€™s motivation, and being well-prepared.
742	42.71218014	293	18	Your new partner is important to you, so you will spend a lot of time together.
743	30.74338150	299	8	hey mom... how's it going?
744	3.72867608	293	15	Make sure to have all of the information you need before leaving the house.
745	1.65219665	306	15	You are not required to entertain people who are only after a quick thrill.
746	23.58295274	292	6	Being calm and listening carefully.
747	15.51348686	292	17	Negotiation can be a tough process, but it can also be an exciting one.
748	43.18053007	300	15	You can reschedule on your own, and make the appropriate adjustments.
749	0.38186359	292	6	Going to dinner with friends.
750	0.48193622	296	9	I know what annoys me the most!
751	41.54303074	296	16	If you are looking for statistical reports, you will have to ask your instructor.
752	0.30996156	298	3	Just saying...
753	41.90991950	300	6	sure, but i have classes
754	0.26703358	291	3	Find shelter.
755	1.61555052	303	16	I found three new ways to help you and a link to an online video.
756	24.07085562	300	12	Be well prepared with facts and figures to support your position.
757	9.35968709	294	9	Don't be the first one to leave.
758	1.80626845	294	4	I should begin!
759	0.42112637	295	7	I'm preparing for a party.
760	0.09748507	296	1	<|endoftext|>
761	40.88577151	309	15	It depends on who you have to negotiate with and what the deal is.
762	11.36189866	297	5	Practice makes perfect.
763	1.05653620	296	10	I don't have time for today's events.
764	3.41204500	294	7	I'm not really too sure.
765	2.31022835	317	6	You are being scammed.
766	0.76693416	295	9	Take your time. Listen to your instinct.
767	0.30618763	300	4	Know your worth.
768	32.59479523	291	9	Hey, Laurel. How are you today?
769	0.40406036	290	4	Make an effort.
770	41.72905493	299	12	I suggest that both of you try to enjoy this time.
771	39.26061082	292	40	Think about the advantages and disadvantages of the situation in front of you and understand the emotions being expressed by each person. By listening to each person's needs, you can come to a mutually acceptable conclusion.
772	9.32809854	294	65	The human brain has three parts: the limbic system, which controls our emotions; the cerebellum, which controls movement; and the cortex, which controls thought, planning, and higher reasoning. These parts don't work together very well, so they are not easily communicated with as they have their own language and logic.
773	42.27570367	302	15	What’s the weather forecast like for the rest of the weekend?
774	4.77145267	291	2	Your brain
775	3.65455985	292	33	In order to keep your brain healthy and functioning at its best it is advised to consume as many vegetables, whole grains, fruits, and legumes as you can.
776	20.31559682	292	4	Brain and intelligence.
777	42.15174484	300	7	You can't buy off me.
778	40.21100378	290	15	What can I do to improve my ability to stay focused and pay attention?
779	0.69599390	297	13	I was there last year and it was a great experience.<|endoftext|>
780	3.86239004	292	19	Negotiate from a position of strength by knowing your financial situation and having a game plan.
781	41.93718576	292	2	Yes.
782	0.45528126	295	5	Accept and embrace it.
783	40.82958484	292	12	Look beyond the current situation, look for a better solution.
784	0.55934715	312	11	I can meet on the 4th or 11th.
785	39.48279691	291	8	Hi! Tell me something about yourself.
786	24.89055157	292	14	Building friendships is important. You may also need to change your lifestyle.
787	12.47146440	342	9	Make sure you have accurate expenses before posting.
788	1.99275494	290	7	Be on time, plan ahead.
789	41.80219388	292	10	I can help you to negotiate a better deal.
790	18.47182703	291	9	Be confident, be prepared, be friendly.
791	42.05377984	295	15	Work with her and not against her, and you'll make it work.
792	1.72968340	297	3	Have fun.
793	39.76429129	295	13	I like him, but we don't have anything in common.
794	0.42192864	313	7	Go ahead and enjoy the dream.
795	43.06520295	296	21	If you’re sensitive to gluten and they have celiac disease, your symptoms may be similar.
796	26.43974853	292	2	No.
797	0.61283350	300	12	Yes, we did.  Now let's hear yours.
798	3.80421400	290	5	It will get there.
799	0.98215842	296	7	What’s your question?
800	0.57568598	308	7	Research in the online flower marketplace.
801	3.53391504	291	11	Keep your calendar, deadlines, and deadlines in mind.
802	6.83234501	296	8	There is usually someone to greet you.
803	40.33632851	297	56	This site is supported by advertising. If you click on a third-party ad, we may earn an affiliate commission. It won’t change what you see - we just know that we’re passing on savings to make it easier for you to find helpful information.
804	35.05363560	293	20	Practice patience. You’ll feel better when you have things you love and look good.
805	5.48738360	298	16	We need to leave by six. It will be quicker to take a taxi.
806	41.74965310	291	9	A friend wants to know where you are.
807	14.06244898	297	8	That's right Human, good morning.
808	6.06046009	293	13	Don't be afraid to negotiate with those who are more attractive.
809	5.46970940	299	7	There is no easy way out.
810	41.60630941	303	13	Negotiating and planning for the best outcome for your customer.
811	0.88425398	300	19	The first thing to do is to know what the legal position is and negotiate at this point.
812	3.49862957	296	17	You're not the only one in the world who's going through a tough time.
813	3.66314030	321	14	Don't let someone cut in front of you or cut in line.
814	3.79926229	298	7	Yes. It was on TV.
815	1.37990379	300	31	I suggest that you plan a balanced diet with lots of fruit and vegetables, as well as whole grains. I also recommend that you drink plenty of water.
816	41.83750653	292	12	Knowing your purpose, knowing your value, and having confidence.
817	4.96858025	306	17	I did not see any protests, but people were divided on this issue on Twitter.
818	3.88838911	292	16	Negotiating is a skill that can be practiced with any type of contact.
