round	time	inputs	outputs	response
470	0.49073577	313	9	Making the commitment, and sticking to it.
471	12.58236170	296	6	Know your interests and skills.
472	33.28060937	291	76	<div class='image'><a href='http://www.brainscience.org/content/images/a-brain-facts-img.jpg'><img src='http://www.brainscience.org/content/images/a-brain-facts-img.jpg' border='0' alt='brain' /></a></div>
473	0.67967033	294	10	Make sure you have a strong strategy in place.
474	4.11836457	293	10	Be honest about what your needs and desires are.
475	40.02856469	297	15	Yes, some are very good, some aren’t so good.
476	0.48985720	289	9	You need to ask for what you want.
477	6.35488462	306	17	You know you need them, and you're more likely to succeed with a plan.
478	0.56636262	297	9	I don't know which airline to take.
479	1.09705257	318	25	I have done that. I'll make a note of them and send them off to you as soon as we finish eating.
480	41.83534098	295	11	She is in charge of the group chats. Mum and
481	11.14230537	299	12	Ask your employer for information or contact the insurance providers directly.
482	0.75476098	298	11	It's important to be aware of how you approach the
483	38.94057345	293	16	I may be at the client's office or at the client's home working.
484	38.91794276	291	10	This is not a question.  Merry Christmas!
485	0.60286713	293	11	"I'll be home by 5 p.m."
486	0.24792242	296	4	We'll see<|endoftext|>
487	37.85117650	292	7	Know your worth. Be confident.
488	41.23336840	293	10	Talk to your child about any concerns you have.
489	8.48603654	293	13	Being able to negotiate for what you want and value in life.
490	35.64900899	302	6	Try calling on a weekend!
491	27.56669736	292	15	Not a fan — I’m from the same state as him.
492	2.64645410	292	2	Yes.
493	2.79603887	291	7	Are you in the human body?
494	41.61415577	299	3	Definitely.
495	3.89397740	302	4	Are you nervous?
496	43.14003897	305	7	Yes! Come at 9am.
497	15.63558483	293	15	Building a network, having a positive attitude, and staying professional and calm.
498	8.29998755	316	10	We have the ability to reason and process information.
499	0.60451484	301	12	Give a fair price, and let others do the talking.
500	39.43389058	296	4	What's up?
501	39.38201046	297	8	This is the time to be together.
502	7.25542164	290	19	I have a clear idea of what I want and a clear idea of what my opponent wants.
503	9.96041465	293	12	Be aware of when you are feeling pressured. If you feel
504	0.83008289	295	18	It has its place and is probably the best option for many (especially financially-minded).
505	3.24934411	297	12	Be aware and make sure to focus on the road ahead.
506	43.63937163	309	9	I heard that she's having financial difficulties.
507	5.07292247	326	13	You don't need to be with them to pay your bills.
508	1.62196159	292	6	Do you feel happier today?
509	2.64046121	294	8	How can I get over a breakup?
510	3.20628214	289	11	I got a new one but it's not for sale
511	2.58511686	288	18	Before 10 am. Get a clear mind, wake up without any noise or disturbance.
512	1.73655057	299	13	There are a few key things to consider before starting a business.
513	39.19569707	295	13	You could be the one in charge and the one saying yes.
514	1.99932194	295	14	You can only have as much fun as you're willing to have.
515	4.51717806	296	7	Her look is getting more mature.
516	12.62935042	307	5	Good problem to have.
517	0.34030747	305	5	You need to sleep!
518	41.97370696	293	3	Just relax.
519	39.29074430	296	11	I don't think that is a very good example.
520	0.33938551	290	4	Not at all.
521	43.28700447	302	5	I got to work.
522	11.01299906	290	11	I've been waiting for this for my whole life.
523	41.70302200	298	8	What would like to know more about?
524	50.38039207	292	10	Negotiating is a skill and requires practice.
525	11.16054225	310	10	Reminders and being prepared make negotiation go smoothly.
526	42.48692465	297	26	Christmas at Wall Street is an annual event that brings together hundreds of people from across the country to celebrate Christmas and the holiday spirit.
527	3.28078318	292	5	Be honest and open.
528	41.27571011	291	11	Learn the skills early on that are invaluable in life.
529	5.84491229	300	6	Have fun and take breaks.
530	2.40009594	296	5	Take time for yourself.
531	41.41149759	293	6	Yes, I am here.
532	10.42358184	304	7	A good dose of common sense.
533	2.76432920	292	5	Where are we meeting?
534	1.36286712	294	1	?
535	3.63947439	299	25	Go to http://www.yourbrain.com and use our quick RGS application to get started. (Thanks Daisy!)
536	1.24931026	294	3	tired :)
537	14.19195652	292	9	The Brain should be at work every day!
538	24.92389011	295	12	Research your options and determine the best rental situation for you.
539	16.46349978	289	13	Making the other party happy first, then negotiating your goals.
540	16.36594224	292	6	How hard do you jog?
541	31.85021639	289	7	Success depends on a strong network.
542	9.64086366	294	23	Negotiate carefully, make sure you are comfortable with the price, and consider getting two pairs of same shoes.
543	43.35932994	301	11	You’re going to have to really push.
544	4.46189594	293	5	Great! Why not?
545	1.28878379	295	5	Is that date free?
546	8.85868883	293	7	Try asking a question when negotiating.
547	10.73736167	292	15	Be direct, don't be afraid to be the first to speak up.
548	5.70319009	302	28	I love this. It's so different, and if this is what Dream Theater is going to do, then I'm here for it.
549	0.53000093	295	10	Please do not disturb me until I am finished.
550	17.87092614	296	13	Be patient, be assertive, and be prepared to compromise.
551	5.40652657	298	38	The beauty shop has no link. You can buy her products online by visiting [http://beauty.guru.jp/](http://beauty.guru.jp/).
552	13.54371357	295	8	Was it great or was it terrible?
553	0.56859994	292	11	A good night's sleep and proper nutrition are essential.
554	43.48310876	303	15	It’s more important to focus on building long-term relationships.
555	2.17841029	292	11	Keep a smile on your face and a positive outlook.
556	14.92954135	292	9	Learn about the organization and ask for direction.
557	45.28798795	315	13	This week we had to fill a position for the Analyst Program.
558	3.82280684	296	18	Make sure you know all the logistics of the event, and be ready to plan accordingly.
559	0.18904543	292	0	
560	1.47144389	295	13	Coffee, but only in small amounts at a time.
561	40.80559349	288	2	Hey there
562	0.58525658	303	11	"Hi! How could I help you, sir?"
563	1.92320299	295	7	I'm ok. Are you?
564	42.23419142	297	11	Yes, I saw the video. It was amazing.
565	0.73698163	292	15	Keep an open mind, keep your emotions in check, and be reasonable.
566	21.59128189	292	11	I wish I could fix you and make you well.
567	4.83543587	321	12	Please inform me about any change in your schedule. Thanks.
568	1.51609039	292	8	You are an expert in your field.
569	8.85255075	292	8	I can speak English, French and Spanish
570	6.63566756	306	14	Not knowing who you are waiting to see will definitely add anxiety to your
571	1.54888082	291	8	The answer will depend on the situation.
572	5.26005483	292	5	i went a few days
573	42.86122274	302	12	I heard the show was really great. Let me explain.
574	41.88274503	292	12	The Brain is the brain. I didn't watch Chelsea.
575	2.67121315	299	8	I can get you diamonds for cheap.
576	41.59170508	293	8	Good, and you?<br>
577	2.94022918	294	7	I've never been to Egypt.
578	0.56896710	297	12	Wear the white shirt. It is the safer bet.
579	28.33401942	296	11	Pick someone to meet you and get a ride together.
580	42.86322618	305	10	I sent you the attachment through a text message.
581	3.57542610	306	3	Great ideas!
582	40.94390225	289	2	Hey.
583	0.61109591	304	12	Be confident, be vocal, be direct, be you!
584	0.60423589	299	10	Understand that your emotions will get in the way
585	42.76237822	298	13	I know little about it—I’m a developer.
586	15.95874500	298	9	I am not qualified to make a speech.
587	42.61335158	296	23	Do your homework to be prepared. Know what you want from the venture. Know how the venture will benefit you.
588	46.41571212	324	5	I'm currently working.
589	25.58228683	289	5	Keep your options open.
590	6.26815033	297	18	Solstafir is a site where users can post questions for the community to answer.
591	45.33319449	318	5	"Just show up."
592	8.54507756	290	10	Building a strong case by getting the facts right.
593	0.53046560	294	10	Be willing to compromise and stick to your guns.
594	43.14177418	303	5	We can do this!!
595	3.69781017	294	6	Be aware of your feelings.
596	41.54602504	293	2	Yes.
597	41.72044992	293	19	He is a great teacher that helps you learn how to overcome bad luck and create good fortune.
598	42.95818353	301	11	Find out what she or he is most interested in.
599	1.38153267	291	7	Congratulations! What does it mean?
600	8.15781927	299	11	How do you know if you are good at something?
601	41.19404054	291	16	Be honest in your communication and don't over-emphasize your needs.
602	8.33275461	293	17	Making sure to show empathy, having a strong offer, and keeping a level head.
603	42.92119575	297	5	Do not take action.
604	1.30599499	291	8	You’re a great presenter.
605	0.40073037	296	7	Have everything finished ahead of time.
606	0.49241400	293	9	Well, I think they're pretty good.
607	42.83721018	302	16	You don't need to be a part of every conversation, but be available.
608	2.59763241	294	32	I see. Okay, I'll just have to watch the movie from the time the credits start to the last part of the movie when the credits are over."
609	14.86516643	293	8	What would make this a great date?
610	0.34052753	289	4	Get enough sleep.
611	39.75230932	295	31	Try to avoid telling what you are thinking, you may not get it right or your opponents may think that you have an ulterior motive for your actions.
612	4.13722682	295	7	Let's chat about your need.
613	41.32264590	290	24	What's the difference between a negotiation and a discussion? It's the difference between a candy store and a grocery store.
614	7.24395013	295	4	I'm here :)
615	7.60521865	290	9	How did the brain develop in the past?
616	42.33689427	295	17	I’m not sure if that’s a valid thing to do.
617	3.95190597	288	1	yo
618	2.35410929	301	58	Hi, I can't believe you asked! I'm so glad you're still thinking of me. I'll send you a card as a surprise. I would appreciate a small gift and some money for coffee. You know I can't live without it.. I'll be thinking of you.
619	0.93163276	296	21	Let others know your exact arrival time, and provide extra time in case you’re running late.
620	44.08480763	295	17	I was born and raised in the U.S. I live in Hong Kong.
621	4.17930770	306	8	I received a gift in the mail.
622	11.67651939	296	20	Prepare a list of things you want him to do or say. Then, use visual aids.
623	43.86843014	298	9	Sure. What do you want to know?
624	39.41472459	296	8	Yes, things have been quite good.
625	39.18545341	295	7	What do you need help on?
626	14.70189619	293	6	Networking and building a strong
627	1.95922613	297	4	I feel great.
628	3.19904304	290	15	A good relationship with the other party helps to reduce stress and prevent arguments.
629	1.73529625	317	12	Your best wishes are with us and we love you all.
630	1.50508952	291	36	We're always adding new content. Learn more at http://www.brainyquote.com/quotes/quotes/s/susan139045.html
631	0.67791080	295	14	Thank you for asking. It's nice to see you soon. :)
632	0.60280395	297	14	Use the sandwich as a way to connect with your future boss.<|endoftext|>
633	11.45759296	292	18	Negotiation is a skill that can be improved, and should not be approached recklessly.
634	39.01748180	291	5	I'm at home!
635	1.44021988	295	8	I'm OK. How are you?
636	40.80706096	288	8	What can we help you with today?
637	8.13607073	294	14	I got a nice TV and a gift card for a new TV.
638	2.58069634	297	14	"Sorry! I'm not the mechanic, call a plumber."
639	39.57341194	296	21	The last time, I don't think I have my wallet on me, but I swear I do.
640	0.28690529	296	4	Tell me more.
641	16.16742277	303	6	"Sure, no problem.
642	42.00120926	296	8	How long I have to work tonight?
643	39.57140446	295	11	Take the initiative to show interest and make him a priority
644	8.46378732	287	2	Hi!
645	0.94468880	299	13	Why do you think that Bon Jovi are coming to Poland?
646	45.86662555	326	66	The best part is to negotiate and come to an agreement, and it is fun because it is not a battle of will power, but a matter of finding a balance between what everyone can afford to pay. So, if you did not have any of the food from the BBQ, please remove yourself and I will split everything evenly.
647	0.22766542	297	0	
648	2.03237677	296	8	I'm not very interested right now.
649	41.84964681	296	13	There are a lot of great apps to help you manage it.
650	0.85469770	296	15	Have a strong understanding of the other person's situation, and be careful.
651	0.49342656	299	7	Leave a message with your boss.
652	3.75973248	293	15	Yes. It's me. I hope you're enjoying a nice day?
653	39.39683223	293	6	Making clear, concise requests.
654	0.64393258	289	13	You don't have to negotiate if you don't want to.
655	46.02092052	341	15	Followed all the correct procedures, including registration, ticket purchase and travel arrangements
656	41.95238352	297	11	It's important to be flexible when negotiating a flight.
657	2.62019825	291	4	come to the practice
658	0.41789031	303	7	How to make her feel special.
659	40.81821322	288	9	Always be gracious if someone cuts you off.
660	6.29843879	296	10	Try to relax and learn to control your emotions.
661	44.24783778	307	6	Ask for what you want.
662	41.89699292	297	45	"Saying "I'm sorry" will always help, not always fix the situation, but it is the best action to take," and "Learn to let things go, but not at the expense of your own sanity."
663	1.06147003	297	22	I saw the second season of America's got talent. I was disappointed. They did not get it right.
664	1.47821045	303	15	You'll need to discuss the issue with your landlord and/or bank.
665	4.05896688	293	11	Not this year, I'm out tomorrow on vacation.
666	0.64418483	302	12	She might have called you and gone straight to voice mail.
667	38.88073111	290	13	Thanks for taking the time to call. How can I help?
668	3.99636102	296	14	I'm fine, thanks for asking, I had a nice vacation.
669	9.10715556	301	9	Not necessary – why wait for something exciting?
670	13.77345252	292	4	I make clothes.
671	1.44048119	292	4	Avoid making assumptions.
672	12.40151882	298	10	To see how fast you can get through them.
673	15.41124105	310	6	You will get the job.
674	39.53345895	299	20	Negotiation is a great way to keep your costs down and get the most out of your purchase.
675	4.89755177	296	9	who's going to the lecture tomorrow morning?
676	9.20113802	296	11	Try drinking a glass of water to relieve your pains.
677	12.77129793	288	8	Let me show you some different styles.
678	38.80222178	290	4	In the heart.
679	6.80761862	313	11	We need more people to be onboard and understand insurance.
680	22.15657139	302	8	Acknowledge the dog's needs.
681	1.62870908	298	8	Keeping your cool in a tense situation.
682	39.30221081	295	4	Why not talk?
683	26.73371053	296	5	I need more time.
684	22.84103251	291	12	Do not be intimidated when having a conversation with a superior.
685	0.45215106	299	8	Find inspiration that resonates with you.
686	39.14673972	290	19	Make sure you have all the ingredients you need. Also, make sure you have enough sauce.
687	6.38340712	299	10	Why not add "walk" to it then?
688	14.18670630	289	6	I'm glad you asked!
689	38.63997507	291	3	It depends.
690	5.42595005	295	12	What the heck? Stop the wall and let me in?
691	2.38702536	292	17	Practice these skills in advance and be confident that you have the skills to succeed.
692	4.97932553	296	6	Are you interested in this?
693	0.37821579	298	8	Hopefully, in the New Year.<|endoftext|>
694	40.20476675	304	4	I'll go.
695	43.05337787	315	12	That is great. I am so excited to hear that.
696	21.51784563	292	8	Negotiating is important in life.
697	4.13617301	289	10	Know what you want and are willing to negotiate.
698	41.47549844	299	20	If you are selling your flat, it is important to do your research and set a realistic price.
699	39.55927110	296	16	You should check the function that they want and make sure the company offers training.
700	1.02154469	292	7	I am doing well -- you?
701	10.16893411	294	12	I understand that your friend is not happy with this song.
702	39.31370282	293	21	Claire is looking for a long-term relationship; you are looking for a way to get together.
703	22.79504633	290	9	How can I increase my influence with employers?
704	40.58583999	296	3	Be prepared.
705	19.01440167	304	0	
706	1.97188568	295	14	Do not eat too much because this will cause you to gain weights.
707	39.52038574	293	15	The most important step is to plan. Start with a timeline and budget.
708	0.26449180	293	2	Yellow.
709	41.37609768	292	8	In Seattle, Washington, United States.
710	11.73191619	294	8	The best way to describe my son?
711	41.53611684	293	0	
712	13.77130842	291	8	This question is a little too broad.
713	14.94962811	293	6	What are we working on?
714	0.42631078	294	7	You get what you put in.
715	39.56381369	295	20	I gave her a piece of technology that we both already owned and that is extremely valuable to her.
716	0.53138614	310	10	I'm so glad to hear you enjoyed it.
717	26.81570411	292	65	I would say that the first thing you can do is to think about the other person and how she or he may react to your behavior. If you're having a difficult time, perhaps take a moment to step back and analyze the situation. It is easy to lose sight of this approach when you want to get somewhere fast."
718	0.91574311	348	20	Turtwig is great. And so are those delicious turtle cookies available in the Pokedex.
719	36.75883698	298	15	I'm having lots of fun! :) Baby is fine, I think.
720	8.23256826	296	6	Hey Mum, good question.
721	0.60459018	303	11	Yes, I think they'll be good for you!
722	39.11727524	292	11	Be prepared and listen to both sides of the issue.
723	39.18509340	294	12	If it’s a special occasion, you should.
724	3.36986780	295	12	Communicate your needs and goals and find the right solution.
725	20.25664401	300	6	I have a free USB.
726	15.31270885	296	16	If you are interested in making a purchase, make sure you don’t
727	1.09562206	298	12	I know a lot of people who are really into it.
728	3.65852928	292	7	I'm fine, and you?
729	39.91235566	299	10	No thanks. I do not want any more.
730	3.33632898	290	9	Be friendly, open, and assertive.
731	39.39814997	297	16	"Human" is not a name you would usually use to describe a person.
732	7.86205196	296	13	No Lawrence, but we are in the middle of a conversation.
733	0.26481104	292	3	Just OK.
734	3.15682435	296	10	I have a few questions about your recent purchase.
735	0.26440167	299	3	Be prepared.
736	9.38701224	296	13	First, figure out what you really need and what you want.
737	0.48891711	291	9	When in doubt, assume you are right.
738	13.71136212	289	17	Make a list of what you desire to achieve, and how you will achieve it.
739	0.68192029	301	10	Get plenty of rest and drink plenty of water.
740	39.50008297	295	5	Do you have kids?
741	21.41882896	292	18	Networking, understanding peopleâ€™s motivation, and being well-prepared.
742	39.27805185	293	18	Your new partner is important to you, so you will spend a lot of time together.
743	30.10813618	299	8	hey mom... how's it going?
744	3.67478180	293	15	Make sure to have all of the information you need before leaving the house.
745	1.62690783	306	15	You are not required to entertain people who are only after a quick thrill.
746	22.65535426	292	6	Being calm and listening carefully.
747	13.41800141	292	17	Negotiation can be a tough process, but it can also be an exciting one.
748	39.99939871	300	15	You can reschedule on your own, and make the appropriate adjustments.
749	0.37863874	292	6	Going to dinner with friends.
750	0.47600150	296	9	I know what annoys me the most!
751	39.64147854	296	16	If you are looking for statistical reports, you will have to ask your instructor.
752	0.26537514	298	3	Just saying...
753	40.67979693	300	6	sure, but i have classes
754	0.26499867	291	3	Find shelter.
755	1.59461069	303	16	I found three new ways to help you and a link to an online video.
756	22.33080435	300	12	Be well prepared with facts and figures to support your position.
757	8.11243010	294	9	Don't be the first one to leave.
758	1.78079605	294	4	I should begin!
759	0.41655254	295	7	I'm preparing for a party.
760	0.09771204	296	1	<|endoftext|>
761	40.07935524	309	15	It depends on who you have to negotiate with and what the deal is.
762	9.84902573	297	5	Practice makes perfect.
763	0.85513806	296	10	I don't have time for today's events.
764	2.72885609	294	7	I'm not really too sure.
765	2.24120021	317	6	You are being scammed.
766	0.75732517	295	9	Take your time. Listen to your instinct.
767	0.30297422	300	4	Know your worth.
768	30.80508232	291	9	Hey, Laurel. How are you today?
769	0.34076762	290	4	Make an effort.
770	40.37110019	299	12	I suggest that both of you try to enjoy this time.
771	40.66455698	292	40	Think about the advantages and disadvantages of the situation in front of you and understand the emotions being expressed by each person. By listening to each person's needs, you can come to a mutually acceptable conclusion.
772	9.14400840	294	65	The human brain has three parts: the limbic system, which controls our emotions; the cerebellum, which controls movement; and the cortex, which controls thought, planning, and higher reasoning. These parts don't work together very well, so they are not easily communicated with as they have their own language and logic.
773	40.67448854	302	15	What’s the weather forecast like for the rest of the weekend?
774	5.25212455	291	2	Your brain
775	3.98768091	292	33	In order to keep your brain healthy and functioning at its best it is advised to consume as many vegetables, whole grains, fruits, and legumes as you can.
776	20.03934884	292	4	Brain and intelligence.
777	39.94048834	300	7	You can't buy off me.
778	39.02362585	290	15	What can I do to improve my ability to stay focused and pay attention?
779	0.56867957	297	13	I was there last year and it was a great experience.<|endoftext|>
780	3.07293463	292	19	Negotiate from a position of strength by knowing your financial situation and having a game plan.
781	38.96090388	292	2	Yes.
782	0.37920117	295	5	Accept and embrace it.
783	39.51232862	292	12	Look beyond the current situation, look for a better solution.
784	0.55348158	312	11	I can meet on the 4th or 11th.
785	38.94639087	291	8	Hi! Tell me something about yourself.
786	22.01665115	292	14	Building friendships is important. You may also need to change your lifestyle.
787	12.31686234	342	9	Make sure you have accurate expenses before posting.
788	1.97093081	290	7	Be on time, plan ahead.
789	39.31143761	292	10	I can help you to negotiate a better deal.
790	18.23777580	291	9	Be confident, be prepared, be friendly.
791	39.65488958	295	15	Work with her and not against her, and you'll make it work.
792	2.09761977	297	3	Have fun.
793	40.62882400	295	13	I like him, but we don't have anything in common.
794	0.41578269	313	7	Go ahead and enjoy the dream.
795	39.92430377	296	21	If you’re sensitive to gluten and they have celiac disease, your symptoms may be similar.
796	25.42028689	292	2	No.
797	0.60388446	300	12	Yes, we did.  Now let's hear yours.
798	3.73265958	290	5	It will get there.
799	0.96489191	296	7	What’s your question?
800	0.56690955	308	7	Research in the online flower marketplace.
801	3.45959115	291	11	Keep your calendar, deadlines, and deadlines in mind.
802	7.55261803	296	8	There is usually someone to greet you.
803	42.11485004	297	56	This site is supported by advertising. If you click on a third-party ad, we may earn an affiliate commission. It won’t change what you see - we just know that we’re passing on savings to make it easier for you to find helpful information.
804	32.92546225	293	20	Practice patience. You’ll feel better when you have things you love and look good.
805	5.40656257	298	16	We need to leave by six. It will be quicker to take a taxi.
806	40.06237030	291	9	A friend wants to know where you are.
807	13.62763691	297	8	That's right Human, good morning.
808	5.40548754	293	13	Don't be afraid to negotiate with those who are more attractive.
809	5.37330675	299	7	There is no easy way out.
810	41.66085362	303	13	Negotiating and planning for the best outcome for your customer.
811	0.86759281	300	19	The first thing to do is to know what the legal position is and negotiate at this point.
812	3.42238665	296	17	You're not the only one in the world who's going through a tough time.
813	3.59755301	321	14	Don't let someone cut in front of you or cut in line.
814	3.74094033	298	7	Yes. It was on TV.
815	1.35959888	300	31	I suggest that you plan a balanced diet with lots of fruit and vegetables, as well as whole grains. I also recommend that you drink plenty of water.
816	40.57577443	292	12	Knowing your purpose, knowing your value, and having confidence.
817	4.87800431	306	17	I did not see any protests, but people were divided on this issue on Twitter.
818	3.81115818	292	16	Negotiating is a skill that can be practiced with any type of contact.
